GrantId,PersonID,Role,YearofBirth,WithPHD,NoofYearsinUniatTimeofGrant,NumberofSuccessfulGrant,NumberofUnsuccessfulGrant,A*,A,B,C,teamSize
4329,67847,CHIEF_INVESTIGATOR,1955,Yes,15,1,1,1,37,23,12,5
4329,682967,CHIEF_INVESTIGATOR,1960,No,0,0,0,1,2,2,1,5
4329,11327,CHIEF_INVESTIGATOR,1960,Yes,0,0,1,2,14,16,16,5
4330,16652,CHIEF_INVESTIGATOR,1960,No,0,0,0,5,4,4,5,3
4330,45462,CHIEF_INVESTIGATOR,1945,No,0,3,1,0,0,0,0,3
4330,65992,CHIEF_INVESTIGATOR,1945,No,0,0,0,13,16,10,5,3
4331,407,PRINCIPAL_SUPERVISOR,1955,No,10,1,1,6,3,6,2,1
4332,48152,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,0,0,0,1
4333,103002,CHIEF_INVESTIGATOR,1965,No,0,2,2,4,3,2,2,1
4334,641012,CHIEF_INVESTIGATOR,1975,No,0,0,4,2,4,3,0,2
4334,21732,CHIEF_INVESTIGATOR,1965,Yes,5,1,1,0,0,0,0,2
4335,1862,CHIEF_INVESTIGATOR,1950,Yes,10,1,0,7,4,24,26,1
4337,18377,CHIEF_INVESTIGATOR,1960,Yes,5,3,2,3,1,9,2,2
4337,73757,CHIEF_INVESTIGATOR,1965,Yes,5,2,1,0,0,0,0,2
4338,70907,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,0,0,0,2
4338,66772,CHIEF_INVESTIGATOR,1945,Yes,15,2,0,0,0,0,0,2
4339,85862,CHIEF_INVESTIGATOR,1950,No,0,8,7,0,5,14,6,2
4339,90947,DELEGATED_RESEARCHER,1965,No,0,0,0,0,0,0,0,2
4340,76297,PRINCIPAL_SUPERVISOR,1960,Yes,10,1,0,23,33,11,3,2
4340,82547,CHIEF_INVESTIGATOR,1955,No,15,2,2,0,0,0,0,2
4341,93802,CHIEF_INVESTIGATOR,1970,Yes,0,0,4,0,0,6,19,1
4342,67037,CHIEF_INVESTIGATOR,1950,Yes,10,3,10,6,6,17,5,1
4344,73942,CHIEF_INVESTIGATOR,1950,Yes,10,3,1,7,17,5,5,2
4344,78827,CHIEF_INVESTIGATOR,1950,Yes,15,1,1,0,0,0,0,2
4345,67037,CHIEF_INVESTIGATOR,1950,Yes,10,3,10,6,6,17,5,1
4346,449272,CHIEF_INVESTIGATOR,1960,Yes,0,1,3,1,28,18,18,1
4347,67282,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,7,4,5,5,1
4348,73882,CHIEF_INVESTIGATOR,1960,No,0,3,2,8,8,4,4,1
4350,79632,CHIEF_INVESTIGATOR,1945,Yes,15,1,2,4,3,11,6,3
4350,691177,CHIEF_INVESTIGATOR,1970,Yes,0,1,1,0,0,0,0,3
4350,381032,CHIEF_INVESTIGATOR,1950,No,0,0,0,0,1,0,0,3
4355,26862,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,0,0,0,2
4355,66197,CHIEF_INVESTIGATOR,1950,No,15,1,0,0,0,0,0,2
4357,11507,CHIEF_INVESTIGATOR,1945,Yes,10,1,0,1,3,4,5,1
4358,89467,PRINCIPAL_SUPERVISOR,1960,No,0,2,2,8,6,2,0,1
4359,1162,CHIEF_INVESTIGATOR,1970,Yes,5,0,0,1,2,5,2,1
4360,11507,CHIEF_INVESTIGATOR,1945,Yes,10,1,0,1,3,4,5,1
4361,28797,CHIEF_INVESTIGATOR,1970,Yes,0,4,7,0,0,0,1,3
4361,714027,DELEGATED_RESEARCHER,1975,No,0,0,0,0,0,0,0,3
4361,16452,CHIEF_INVESTIGATOR,1935,No,0,0,0,1,6,12,8,3
4362,593217,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,21,23,6,4,1
4363,49592,CHIEF_INVESTIGATOR,1955,Yes,0,0,0,0,0,1,1,1
4364,665642,CHIEF_INVESTIGATOR,1960,Yes,0,1,2,1,5,6,1,1
4365,68437,CHIEF_INVESTIGATOR,1950,Yes,15,0,1,3,4,4,17,1
4366,10867,CHIEF_INVESTIGATOR,1960,No,5,0,0,0,0,0,3,1
4370,63812,CHIEF_INVESTIGATOR,1950,No,15,1,0,4,5,8,1,2
4370,68692,CHIEF_INVESTIGATOR,1950,Yes,15,1,2,0,0,0,0,2
4371,34447,CHIEF_INVESTIGATOR,1970,Yes,0,1,2,0,0,0,3,4
4371,20907,CHIEF_INVESTIGATOR,1975,No,0,0,2,0,0,0,0,4
4371,14832,DELEGATED_RESEARCHER,1975,No,0,0,0,0,0,0,0,4
4371,74002,CHIEF_INVESTIGATOR,1950,No,0,0,2,0,0,0,5,4
4372,754067,CHIEF_INVESTIGATOR,1975,No,0,1,1,0,0,2,0,2
4372,65782,CHIEF_INVESTIGATOR,1950,Yes,5,1,1,0,0,0,0,2
4373,20907,CHIEF_INVESTIGATOR,1975,No,0,0,2,0,0,3,0,1
4374,7662,CHIEF_INVESTIGATOR,1960,Yes,10,2,1,0,3,0,1,1
4375,4762,CHIEF_INVESTIGATOR,1950,Yes,5,1,0,1,2,6,0,1
4377,73942,CHIEF_INVESTIGATOR,1950,Yes,10,3,1,7,17,5,5,3
4377,4877,PRINCIPAL_SUPERVISOR,1960,No,0,0,0,0,0,0,0,3
4377,78827,CHIEF_INVESTIGATOR,1950,Yes,15,1,1,6,15,8,2,3
4378,367942,PRINCIPAL_SUPERVISOR,1980,Yes,0,1,2,0,1,3,0,1
4379,407,PRINCIPAL_SUPERVISOR,1955,No,10,1,1,6,3,6,2,1
4381,497897,CHIEF_INVESTIGATOR,1965,No,0,1,0,0,0,0,0,3
4381,33752,CHIEF_INVESTIGATOR,1960,No,5,3,1,0,0,0,0,3
4381,30772,CHIEF_INVESTIGATOR,1970,No,5,3,1,5,2,0,0,3
4382,636972,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,0,3
4382,807667,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,3
4382,421337,CHIEF_INVESTIGATOR,1955,Yes,0,0,0,0,0,4,1,3
4383,55677,CHIEF_INVESTIGATOR,1980,Yes,0,0,0,0,2,0,1,2
4383,8012,CHIEF_INVESTIGATOR,1960,Yes,10,1,5,0,0,0,0,2
4384,631447,CHIEF_INVESTIGATOR,1970,No,0,1,0,0,0,0,0,1
4385,101532,CHIEF_INVESTIGATOR,1960,No,0,1,4,1,6,6,1,2
4385,78927,CHIEF_INVESTIGATOR,1940,No,5,0,0,0,0,0,0,2
4386,108962,CHIEF_INVESTIGATOR,1950,No,0,0,5,1,8,6,0,1
4387,547,CHIEF_INVESTIGATOR,1960,Yes,10,0,0,8,28,3,0,1
4388,86672,CHIEF_INVESTIGATOR,1975,Yes,0,4,2,3,1,0,0,1
4390,36857,PRINCIPAL_SUPERVISOR,1965,No,0,1,0,0,3,3,0,1
4391,82547,CHIEF_INVESTIGATOR,1955,No,15,3,2,32,66,11,8,1
4393,45462,CHIEF_INVESTIGATOR,1945,No,0,4,1,38,8,8,0,4
4393,79857,CHIEF_INVESTIGATOR,1950,Yes,15,1,0,0,0,0,0,4
4393,575977,DELEGATED_RESEARCHER,1960,Yes,0,0,0,5,0,0,0,4
4393,89472,CHIEF_INVESTIGATOR,1970,Yes,0,5,1,18,3,3,0,4
4394,873877,CHIEF_INVESTIGATOR,1970,Yes,0,0,0,0,6,1,0,1
4395,77067,CHIEF_INVESTIGATOR,1970,Yes,5,2,1,8,3,5,0,2
4395,31967,CHIEF_INVESTIGATOR,1970,Yes,5,1,2,0,0,0,0,2
4396,23342,PRINCIPAL_SUPERVISOR,1960,Yes,5,0,1,2,1,16,8,1
4397,45317,CHIEF_INVESTIGATOR,1975,Yes,0,0,0,7,2,1,1,1
4398,39832,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,1,1,1
4399,31457,CHIEF_INVESTIGATOR,1970,No,0,0,1,4,1,3,0,4
4399,5812,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,4
4399,45317,CHIEF_INVESTIGATOR,1975,Yes,0,0,0,7,2,1,1,4
4399,112337,DELEGATED_RESEARCHER,1945,No,0,0,0,0,0,0,0,4
4400,5107,CHIEF_INVESTIGATOR,1960,No,0,0,2,2,4,1,0,1
4401,17762,CHIEF_INVESTIGATOR,1965,No,5,1,0,1,3,3,8,2
4401,783507,HONVISIT,1950,No,0,0,0,0,0,0,0,2
4403,33812,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,5,10,9,3,1
4404,16647,CHIEF_INVESTIGATOR,1965,Yes,5,3,0,6,7,4,0,1
4405,16647,CHIEF_INVESTIGATOR,1965,Yes,5,3,0,6,7,4,0,1
4406,79032,DELEGATED_RESEARCHER,1955,Yes,15,0,4,4,13,9,6,1
4407,74512,CHIEF_INVESTIGATOR,1945,Yes,5,2,2,2,4,1,0,1
4408,136807,CHIEF_INVESTIGATOR,1965,No,0,1,0,0,0,0,0,2
4408,74827,CHIEF_INVESTIGATOR,1955,Yes,10,0,1,0,0,0,0,2
4409,301472,CHIEF_INVESTIGATOR,1950,Yes,0,5,3,9,44,59,15,1
4410,72037,CHIEF_INVESTIGATOR,1970,Yes,5,3,6,8,5,6,0,1
4411,30017,CHIEF_INVESTIGATOR,1960,No,5,1,4,0,16,21,9,1
4412,74162,CHIEF_INVESTIGATOR,1970,Yes,5,2,7,14,27,9,7,1
4413,28797,CHIEF_INVESTIGATOR,1970,Yes,0,5,8,0,0,0,1,1
4414,28797,CHIEF_INVESTIGATOR,1970,Yes,0,5,8,0,0,0,1,3
4414,714027,DELEGATED_RESEARCHER,1975,No,0,0,0,0,0,0,0,3
4414,16452,CHIEF_INVESTIGATOR,1935,No,0,0,0,1,6,12,8,3
4415,10352,CHIEF_INVESTIGATOR,1975,No,0,2,3,1,4,1,0,1
4416,36217,CHIEF_INVESTIGATOR,1980,No,0,1,1,1,0,1,1,1
4417,74827,CHIEF_INVESTIGATOR,1955,Yes,10,0,1,18,37,16,4,1
4418,64357,CHIEF_INVESTIGATOR,1965,Yes,5,1,1,3,7,18,6,1
4419,131432,CHIEF_INVESTIGATOR,1965,Yes,0,0,1,5,6,9,1,1
4420,665642,CHIEF_INVESTIGATOR,1960,Yes,0,1,3,1,5,6,1,1
4421,82512,CHIEF_INVESTIGATOR,1955,Yes,15,2,1,7,9,5,4,2
4421,96312,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,0,0,0,0,2
4422,74492,CHIEF_INVESTIGATOR,1950,Yes,10,2,4,2,6,7,1,1
4423,28607,CHIEF_INVESTIGATOR,1965,Yes,5,3,2,4,16,12,7,4
4423,79217,CHIEF_INVESTIGATOR,1955,No,0,1,2,0,0,0,0,4
4423,64927,CHIEF_INVESTIGATOR,1945,Yes,5,1,1,12,16,4,5,4
4423,79142,CHIEF_INVESTIGATOR,1940,Yes,15,1,2,12,14,8,0,4
4424,45847,CHIEF_INVESTIGATOR,1975,Yes,5,0,1,0,1,0,0,2
4424,64357,CHIEF_INVESTIGATOR,1965,Yes,5,1,1,0,0,0,0,2
4425,28502,CHIEF_INVESTIGATOR,1970,Yes,0,0,4,11,9,6,2,1
4426,72722,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,2,2,3,4,3
4426,296942,DELEGATED_RESEARCHER,1970,No,0,0,0,0,0,0,0,3
4426,748317,DELEGATED_RESEARCHER,1970,No,0,0,0,0,0,0,0,3
4427,82452,CHIEF_INVESTIGATOR,1960,Yes,10,2,1,0,12,4,0,2
4427,174352,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,0,0,0,2
4428,98112,CHIEF_INVESTIGATOR,1955,No,0,2,0,1,2,0,0,1
4429,43882,CHIEF_INVESTIGATOR,1975,Yes,0,0,8,3,11,5,4,1
4431,27572,CHIEF_INVESTIGATOR,1970,No,0,1,1,0,0,2,2,1
4432,27572,CHIEF_INVESTIGATOR,1970,No,0,1,1,0,0,2,2,1
4433,763997,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,1,2,0,1,1
4435,586442,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,0,0,0,0,1
4436,142352,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
4437,77392,CHIEF_INVESTIGATOR,1965,Yes,5,0,0,0,0,0,0,6
4437,1048967,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,0,6
4437,996927,CHIEF_INVESTIGATOR,1985,No,0,0,0,0,0,0,0,6
4437,55137,CHIEF_INVESTIGATOR,1975,No,0,0,1,0,0,0,0,6
4437,1387892,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,0,0,0,6
4437,421337,CHIEF_INVESTIGATOR,1955,Yes,0,0,0,0,0,0,0,6
4438,19517,CHIEF_INVESTIGATOR,1965,Yes,0,4,4,1,0,1,0,1
4439,14212,CHIEF_INVESTIGATOR,1970,Yes,5,1,0,0,1,0,0,1
4440,5882,CHIEF_INVESTIGATOR,1955,Yes,0,1,0,0,0,0,1,1
4441,93007,CHIEF_INVESTIGATOR,1970,No,0,4,2,6,7,0,0,1
4443,24252,CHIEF_INVESTIGATOR,1960,No,0,1,1,0,0,1,0,1
4444,98112,CHIEF_INVESTIGATOR,1955,No,0,2,0,1,2,0,0,1
4445,14212,CHIEF_INVESTIGATOR,1970,Yes,5,1,0,0,1,0,0,1
4446,36042,CHIEF_INVESTIGATOR,1970,Yes,5,2,0,0,1,2,0,1
4449,67037,CHIEF_INVESTIGATOR,1950,Yes,10,3,11,6,6,17,5,1
4450,730412,CHIEF_INVESTIGATOR,1975,No,0,1,1,0,0,0,0,1
4451,159607,CHIEF_INVESTIGATOR,1955,Yes,0,2,7,0,5,7,11,1
4453,159607,CHIEF_INVESTIGATOR,1955,Yes,0,2,7,0,5,7,11,2
4453,67152,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,0,0,0,0,2
4454,10577,CHIEF_INVESTIGATOR,1960,No,10,0,2,5,4,3,2,1
4455,66007,CHIEF_INVESTIGATOR,1955,Yes,15,1,0,2,25,13,2,1
4456,74372,CHIEF_INVESTIGATOR,1955,No,0,0,1,7,28,9,2,3
4456,10592,PRINCIPAL_SUPERVISOR,1960,Yes,5,4,2,0,0,0,0,3
4456,68377,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,9,13,2,4,3
4457,74372,CHIEF_INVESTIGATOR,1955,No,0,0,1,7,28,9,2,4
4457,10592,PRINCIPAL_SUPERVISOR,1960,Yes,5,4,2,0,0,0,0,4
4457,488307,CHIEF_INVESTIGATOR,1900,No,0,1,1,0,0,0,0,4
4457,68377,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,9,13,2,4,4
4458,159607,CHIEF_INVESTIGATOR,1955,Yes,0,2,7,0,5,7,11,2
4458,67152,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,0,0,0,0,2
4459,66007,CHIEF_INVESTIGATOR,1955,Yes,15,1,0,2,25,13,2,1
4460,10592,PRINCIPAL_SUPERVISOR,1960,Yes,5,5,2,3,10,3,0,3
4460,708537,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,3
4460,68377,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,9,13,2,4,3
4461,17342,CHIEF_INVESTIGATOR,1960,Yes,0,1,17,13,21,22,5,1
4462,495257,CHIEF_INVESTIGATOR,1970,No,0,1,0,0,0,0,0,1
4463,20202,PRINCIPAL_SUPERVISOR,1965,Yes,0,1,3,0,0,8,12,1
4464,16137,CHIEF_INVESTIGATOR,1950,No,5,1,11,5,6,2,0,1
4465,64777,CHIEF_INVESTIGATOR,1940,No,15,1,9,2,13,12,6,1
4466,15467,CHIEF_INVESTIGATOR,1955,No,5,1,0,3,6,15,0,1
4467,802167,PRINCIPAL_SUPERVISOR,1975,No,0,0,4,0,0,0,0,1
4468,66887,CHIEF_INVESTIGATOR,1955,No,0,2,9,0,9,2,0,1
4469,67467,CHIEF_INVESTIGATOR,1955,No,5,2,1,3,4,4,0,1
4470,16137,CHIEF_INVESTIGATOR,1950,No,5,1,11,5,6,2,0,1
4471,79057,CHIEF_INVESTIGATOR,1955,No,5,2,0,2,3,2,0,1
4472,39202,CHIEF_INVESTIGATOR,1960,No,5,1,1,0,1,0,0,1
4473,22987,CHIEF_INVESTIGATOR,1965,No,0,2,1,10,18,3,5,1
4474,734322,CHIEF_INVESTIGATOR,1965,No,0,1,9,0,0,0,0,1
4475,40947,CHIEF_INVESTIGATOR,1965,Yes,5,0,5,7,2,1,1,1
4476,78342,CHIEF_INVESTIGATOR,1965,No,5,1,5,3,1,8,1,1
4477,801752,CHIEF_INVESTIGATOR,1965,No,0,1,1,0,0,0,0,1
4478,89627,CHIEF_INVESTIGATOR,1975,Yes,0,1,2,1,2,1,0,2
4478,131432,CHIEF_INVESTIGATOR,1965,Yes,0,0,1,0,0,0,0,2
4479,493292,CHIEF_INVESTIGATOR,1975,No,0,0,3,0,0,0,0,1
4480,34617,CHIEF_INVESTIGATOR,1955,No,5,0,2,10,6,4,12,1
4481,720017,CHIEF_INVESTIGATOR,1960,No,0,3,2,0,0,0,0,1
4482,20202,PRINCIPAL_SUPERVISOR,1965,Yes,0,1,3,0,0,8,12,1
4483,35602,CHIEF_INVESTIGATOR,1965,Yes,5,2,2,16,10,7,8,1
4484,68467,CHIEF_INVESTIGATOR,1950,No,5,3,1,34,11,7,2,1
4485,67842,CHIEF_INVESTIGATOR,1965,Yes,5,1,6,9,38,16,3,1
4486,35547,CHIEF_INVESTIGATOR,1960,Yes,0,0,2,0,1,2,0,1
4487,4762,CHIEF_INVESTIGATOR,1950,Yes,5,2,0,1,2,6,0,1
4488,82892,CHIEF_INVESTIGATOR,1970,Yes,0,3,0,111,10,5,2,2
4488,7452,CHIEF_INVESTIGATOR,1960,No,5,4,7,0,0,0,0,2
4489,679342,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,0,0,2
4489,7452,CHIEF_INVESTIGATOR,1960,No,5,4,7,0,0,0,0,2
4490,7452,CHIEF_INVESTIGATOR,1960,No,5,4,7,10,11,6,8,1
4492,74372,CHIEF_INVESTIGATOR,1955,No,0,0,1,7,28,9,2,4
4492,10592,PRINCIPAL_SUPERVISOR,1960,Yes,5,5,2,0,0,0,0,4
4492,488307,CHIEF_INVESTIGATOR,1900,No,0,1,1,0,0,0,0,4
4492,68377,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,9,13,2,4,4
4493,110457,CHIEF_INVESTIGATOR,1960,No,0,1,0,4,5,3,1,1
4494,68502,CHIEF_INVESTIGATOR,1955,No,5,1,0,15,11,4,2,1
4495,77067,CHIEF_INVESTIGATOR,1970,Yes,5,2,1,8,3,5,0,2
4495,31967,CHIEF_INVESTIGATOR,1970,Yes,5,2,2,0,0,0,0,2
4496,70487,CHIEF_INVESTIGATOR,1955,No,0,1,3,2,6,5,7,1
4497,11812,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,1,5,0,1
4498,66092,CHIEF_INVESTIGATOR,1960,Yes,10,1,2,4,11,3,6,6
4498,82797,CHIEF_INVESTIGATOR,1965,Yes,10,0,0,0,0,0,0,6
4498,1192,CHIEF_INVESTIGATOR,1965,No,0,1,0,2,1,1,2,6
4498,12917,PRINCIPAL_SUPERVISOR,1955,No,0,1,4,0,7,0,0,6
4498,20782,CHIEF_INVESTIGATOR,1965,No,0,0,0,1,1,0,0,6
4498,44777,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,6
4499,20497,CHIEF_INVESTIGATOR,1965,Yes,5,2,1,0,14,1,1,3
4499,656157,CHIEF_INVESTIGATOR,1945,Yes,0,1,0,0,0,0,0,3
4499,146827,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,2,1,0,3
4501,29512,CHIEF_INVESTIGATOR,1970,Yes,5,5,3,0,7,0,2,1
4502,126927,CHIEF_INVESTIGATOR,1965,Yes,0,2,4,16,7,6,0,2
4502,79917,CHIEF_INVESTIGATOR,1935,No,15,0,0,0,0,0,0,2
4503,255582,CHIEF_INVESTIGATOR,1975,Yes,0,1,3,1,2,1,0,1
4504,147502,CHIEF_INVESTIGATOR,1970,Yes,0,1,3,0,5,7,1,1
4505,29512,CHIEF_INVESTIGATOR,1970,Yes,5,5,3,0,7,0,2,1
4506,421337,CHIEF_INVESTIGATOR,1955,Yes,0,0,1,0,0,4,1,1
4508,145977,CHIEF_INVESTIGATOR,1970,No,0,0,0,7,4,0,1,2
4508,781517,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,0,2
4509,82427,CHIEF_INVESTIGATOR,1955,No,15,1,3,0,1,0,4,2
4509,119287,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,0,0,0,2
4510,39407,CHIEF_INVESTIGATOR,1980,No,5,1,3,0,0,2,0,2
4510,5222,CHIEF_INVESTIGATOR,1940,No,0,0,4,3,4,7,0,2
4512,77112,CHIEF_INVESTIGATOR,1960,Yes,5,2,5,16,19,8,1,1
4513,77112,CHIEF_INVESTIGATOR,1960,Yes,5,2,5,16,19,8,1,1
4514,491012,CHIEF_INVESTIGATOR,1980,No,0,0,0,7,1,0,0,2
4514,82892,CHIEF_INVESTIGATOR,1970,Yes,0,3,0,0,0,0,0,2
4515,82547,CHIEF_INVESTIGATOR,1955,No,15,3,3,32,66,11,8,1
4516,10387,CHIEF_INVESTIGATOR,1950,Yes,10,1,2,2,8,21,2,2
4516,820082,DELEGATED_RESEARCHER,1960,No,0,0,0,0,0,0,0,2
4517,786512,CHIEF_INVESTIGATOR,1950,No,0,0,1,0,0,0,0,1
4519,126247,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,2,0,2
4519,85642,CHIEF_INVESTIGATOR,1955,Yes,0,6,7,0,0,0,0,2
4520,786607,CHIEF_INVESTIGATOR,1955,Yes,0,0,1,0,0,0,0,1
4521,705382,CHIEF_INVESTIGATOR,1975,Yes,0,0,0,1,1,4,1,2
4521,85642,CHIEF_INVESTIGATOR,1955,Yes,0,7,7,0,0,0,0,2
4522,421337,CHIEF_INVESTIGATOR,1955,Yes,0,0,1,0,0,4,1,1
4523,79742,CHIEF_INVESTIGATOR,1950,No,0,0,3,0,17,18,6,1
4525,39407,CHIEF_INVESTIGATOR,1980,No,5,1,4,0,0,2,0,2
4525,5222,CHIEF_INVESTIGATOR,1940,No,0,0,4,3,4,7,0,2
4526,351122,CHIEF_INVESTIGATOR,1950,No,0,0,0,0,0,0,0,1
4527,1617,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,5,4,2,1
4529,22322,CHIEF_INVESTIGATOR,1955,Yes,5,0,2,0,0,1,2,2
4529,81117,CHIEF_INVESTIGATOR,1950,No,0,1,2,0,0,0,0,2
4531,78817,CHIEF_INVESTIGATOR,1950,Yes,15,3,5,9,14,10,4,1
4532,66062,CHIEF_INVESTIGATOR,1950,Yes,0,0,1,7,7,0,0,1
4534,52802,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,0,5
4534,112562,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,0,0,0,0,5
4534,62022,CHIEF_INVESTIGATOR,1980,No,0,0,0,1,1,0,0,5
4534,69732,CHIEF_INVESTIGATOR,1950,Yes,15,2,0,1,39,2,0,5
4534,640757,DELEGATED_RESEARCHER,1950,No,0,0,0,0,0,0,0,5
4535,500137,CHIEF_INVESTIGATOR,1975,No,0,3,0,3,2,0,0,2
4535,808557,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,0,0,0,2
4536,592,PRINCIPAL_SUPERVISOR,1955,Yes,10,1,2,2,32,8,2,1
4537,29512,CHIEF_INVESTIGATOR,1970,Yes,5,5,4,0,7,0,2,1
4538,81792,CHIEF_INVESTIGATOR,1950,Yes,15,2,1,0,6,8,6,6
4538,491842,CHIEF_INVESTIGATOR,1950,No,0,0,0,0,0,0,0,6
4538,69392,CHIEF_INVESTIGATOR,1960,No,0,0,0,1,5,5,2,6
4538,78562,CHIEF_INVESTIGATOR,1955,Yes,15,3,0,6,9,5,5,6
4538,6747,CHIEF_INVESTIGATOR,1955,Yes,5,0,5,0,1,1,2,6
4538,5222,CHIEF_INVESTIGATOR,1940,No,0,0,5,3,4,7,0,6
4539,500417,CHIEF_INVESTIGATOR,1970,Yes,0,4,1,2,8,1,0,1
4540,297392,CHIEF_INVESTIGATOR,1960,Yes,0,0,0,0,1,2,0,3
4540,11842,CHIEF_INVESTIGATOR,1960,Yes,5,0,2,0,0,0,0,3
4540,23512,CHIEF_INVESTIGATOR,1945,Yes,5,0,3,0,0,0,0,3
4542,34177,CHIEF_INVESTIGATOR,1960,No,0,0,5,3,2,2,17,1
4543,69812,CHIEF_INVESTIGATOR,1960,No,5,3,10,15,13,20,2,4
4543,78537,CHIEF_INVESTIGATOR,1945,Yes,15,1,3,0,0,0,0,4
4543,87147,CHIEF_INVESTIGATOR,1970,Yes,5,0,0,3,3,5,0,4
4543,119372,CHIEF_INVESTIGATOR,1970,Yes,0,1,2,0,1,2,0,4
4544,74142,CHIEF_INVESTIGATOR,1970,Yes,5,0,4,2,0,6,0,4
4544,4702,CHIEF_INVESTIGATOR,1960,Yes,10,1,1,0,0,0,0,4
4544,22917,CHIEF_INVESTIGATOR,1960,Yes,5,0,1,0,4,5,1,4
4544,35382,DELEGATED_RESEARCHER,1970,No,0,0,1,8,12,2,0,4
4545,23342,PRINCIPAL_SUPERVISOR,1960,Yes,5,0,1,2,1,16,8,1
4546,491012,CHIEF_INVESTIGATOR,1980,No,0,0,0,7,1,0,0,3
4546,772497,CHIEF_INVESTIGATOR,1970,No,0,0,0,0,0,0,0,3
4546,82892,CHIEF_INVESTIGATOR,1970,Yes,0,3,0,111,10,5,2,3
4547,51842,CHIEF_INVESTIGATOR,1970,No,0,1,1,0,3,4,0,1
4548,66092,CHIEF_INVESTIGATOR,1960,Yes,10,1,2,4,11,3,6,3
4548,663347,CHIEF_INVESTIGATOR,1955,Yes,0,0,1,0,0,0,0,3
4548,76022,CHIEF_INVESTIGATOR,1965,Yes,10,2,3,16,10,2,0,3
4550,178232,CHIEF_INVESTIGATOR,1945,Yes,0,0,4,0,0,1,1,1
4551,612,DELEGATED_RESEARCHER,1960,Yes,10,1,2,7,6,3,0,1
4552,656157,CHIEF_INVESTIGATOR,1945,Yes,0,2,0,0,8,11,0,3
4552,20497,CHIEF_INVESTIGATOR,1965,Yes,5,2,1,0,3,0,0,3
4552,66077,CHIEF_INVESTIGATOR,1960,Yes,15,0,0,3,37,12,2,3
4553,21132,CHIEF_INVESTIGATOR,1960,Yes,5,1,0,20,19,7,9,2
4553,47057,CHIEF_INVESTIGATOR,1955,Yes,0,2,3,0,0,0,0,2
4554,2697,CHIEF_INVESTIGATOR,1955,Yes,0,0,1,0,2,0,0,1
4555,497302,CHIEF_INVESTIGATOR,1965,Yes,0,2,0,0,0,0,1,1
4556,810057,CHIEF_INVESTIGATOR,1965,No,0,1,0,0,0,0,0,1
4557,408232,CHIEF_INVESTIGATOR,1965,Yes,0,1,3,0,0,0,0,2
4557,653802,DELEGATED_RESEARCHER,1980,No,0,0,0,0,0,0,0,2
4558,497302,CHIEF_INVESTIGATOR,1965,Yes,0,2,0,0,0,0,1,3
4558,65302,DELEGATED_RESEARCHER,1960,No,5,0,0,0,0,0,0,3
4558,10662,CHIEF_INVESTIGATOR,1955,Yes,10,1,1,2,2,8,0,3
4559,124692,CHIEF_INVESTIGATOR,1975,No,0,0,1,0,2,0,1,1
4560,7597,CHIEF_INVESTIGATOR,1955,Yes,10,2,1,11,11,18,12,1
4561,32667,CHIEF_INVESTIGATOR,1965,Yes,5,0,2,0,1,1,0,3
4561,145732,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,3
4561,33337,CHIEF_INVESTIGATOR,1975,No,5,0,0,0,0,1,0,3
